"X07.01" "X07.02" "X07.03" "X07.04" "X07.05" "X07.06" "X07.07" "X07.08" "X07.09" "X07.10" "X07.11" "X07.12" "X07.13" "X07.14" "X07.15" "X07.16" "X07.17" "X07.18" "X07.19" "X07.20" "X07.21" "X07.22" "X07.23" "X07.24" "X07.25" "X07.26" "X07.27" "X07.28" "X07.29" "X07.30" "X07.31" "X08.01" "X08.02" "X08.03" "X08.04" "X08.05" "X08.06" "X08.07" "X08.08" "X08.09" "X08.10" "X08.11" "X08.12" "X08.13" "X08.14" "X08.15" "X08.16" "X08.17" "X08.18" "X08.19" "X08.20" "X08.21" "X08.22" "X08.23" "X08.24" "X08.25" "X08.26" "X08.27" "X08.28" "X08.29" "X08.30" "X08.31" "X09.01" "X09.02" "X09.03" "X09.04" "X09.05" "X09.06" "X09.07" "X09.08" "X09.09" "X09.10" "X09.11" "X09.12" "X09.13" "X09.14" "X09.15" "X09.16" "X09.17" "X09.18" "X09.19" "X09.20" "X09.21" "X09.22" "X09.23" "X09.24" "X09.25" "X09.26" "X09.27" "X09.28" "X09.29" "X09.30" "X10.01" "X10.02" "X10.03" "X10.04" "X10.05" "X10.06" "X10.07" "X10.08" "X10.09" "X10.10" "X10.11" "X10.12" "X10.13" "X10.14" "X10.15" "X10.16" "X10.17" "X10.18" "X10.19" "X10.20" "X10.21" "X10.22" "X10.23" "X10.24" "X10.25" "X10.26" "X10.27" "X10.28" "X10.29" "X10.30" "X10.31"
"157" -0.306391681116742 -0.306544637506877 -0.306868167916844 -0.30681124351279 NA NA NA -0.301893102787747 -0.303203056215646 -0.307569077080629 -0.310079966120037 NA -0.31040392649708 -0.310422752283532 -0.310482367268676 -0.28913078911613 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.300065433434668 -0.298786848483956 -0.308542527007756 -0.301555807474959 -0.304026692076777 -0.234685052765984 -0.30952538985903 -0.304677750293149 -0.227366526771243 -0.260390092645349 -0.244666638860535 NA -0.0767288871195247 1.09121494204104 0.0310957986430571 3.60164106209733 2.70332961663123 2.50037977683909 2.54857376531703 1.23903657409705 -0.0335409582939012 -0.300887492203372 -0.306322653212157 -0.304349867919569 -0.308729216082489 -0.3096595235909 -0.309752868046139 -0.309935634031686 -0.310248613780761 -0.310223512736144 -0.263041389830363 -0.309619518830353 -0.30979208847886 -0.306607393248914 -0.310215668653506 -0.308976304503607 -0.296723856126031 -0.29920258466501 -0.296872894061888 -0.217851660955001 -0.266351539934778 -0.302340060454265 -0.310090142537751 -0.310294109292662 -0.309352820197816 -0.309164562349299 -0.294511820208045 -0.293813703978786 -0.300418415143955 -0.308960616351133 -0.31048236726733 NA NA -0.307768316585659 -0.309854841110406 -0.310333329810899 -0.30978424439721 -0.309935635089224 -0.309794441706132 -0.308277397296785 -0.309180250500362 -0.309173975237678 -0.305568053113493 -0.304423602327644 -0.310482367268676 -0.29861192596069 -0.306591705041845 -0.297369423609452 -0.309873666881045 -0.309887001839663 -0.310482367268676 -0.297884779783756 -0.279022127316268 -0.24533731180275 -0.259684124416787 -0.304685594423275 -0.309290067547914 -0.308717449914126 -0.309776400331563 -0.297006243568062 -0.0991158783766574 -0.0174433492001837 0.59091973308925 0.0898636330010513 -0.153922434551378 -0.192009351598768 -0.224495596738333 -0.29397136961627 NA -0.306238721488572 -0.302800662945692 -0.310205471360022 -0.310482367268676 -0.215996535696895 -0.253942260585809 -0.10470085405151 -0.284738108032954 -0.278102017372808 -0.257440718957957 -0.298590746652155 -0.0267777957594902 NA
"162" -0.307631045240332 -0.307933039094268 -0.307950650514751 -0.303693222996397 NA NA NA -0.309980345978158 -0.307564362951754 -0.308706468267496 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310074475261894 -0.289774003936582 -0.309003758767966 -0.31016860418234 -0.261252939146499 -0.310301953502233 -0.304897384538861 -0.269002888998947 -0.247212044585834 -0.309854841121702 -0.28548721533442 NA -0.307297672057085 -0.303155999313481 -0.297429823314468 -0.293837236491531 -0.302763789893895 -0.253000973771754 -0.242293807076022 -0.043493524065458 -0.197409213007277 -0.307241979005695 -0.306905468186399 -0.309068864615018 -0.309948970025722 -0.309400669050837 -0.309988190357255 -0.310287048682312 -0.310402357687151 -0.309894061512065 -0.308646853094565 -0.310482367268619 -0.310168604178669 -0.309643051020707 -0.310286265342464 -0.309462637265606 -0.307697719954826 -0.308215429012831 -0.309807776649689 -0.296010045358121 -0.28762075534696 -0.308701606962876 -0.310403905622204 -0.310090163292048 -0.30875667033414 -0.308199740929071 -0.290299551030336 -0.263621851030915 -0.301249887256621 -0.309768556268268 -0.31048236726733 NA NA -0.310458835038318 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.30945557757579 -0.310468247930461 -0.310154484854385 -0.308081295282844 -0.309428123336846 -0.308670385481648 -0.310329407764098 -0.310482367268676 -0.310250182597562 -0.309674427320478 -0.286051989357203 -0.300610596172021 -0.309245356349767 -0.310450975273378 -0.309054745293275 -0.30368155262445 -0.275850769492292 -0.300088965166143 -0.310392160386843 -0.309760712173911 -0.307713408047999 -0.310050943055068 -0.307768316628488 -0.265653468830925 -0.215341558234621 -0.14846295819067 -0.240936781054667 -0.297178812985953 -0.277841594580436 -0.277803943369552 -0.306160281033532 NA -0.308772358577919 -0.300223883622592 -0.309724629485016 -0.310482367268676 -0.248525924545213 -0.258609488313054 -0.30710941428199 -0.291625206908422 -0.235861664613365 -0.13139425028861 -0.237336353104317 -0.0319470364157812 NA
"165" -0.307521228183837 -0.307619276014192 -0.308112238492624 -0.302975489993993 NA NA NA -0.309980345978158 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.303289348654929 -0.303979627498399 -0.300732180038366 -0.302042134929969 -0.283153604177004 -0.243854778419227 -0.0442543956701211 -0.204239833880394 -0.307649086584309 -0.306794082280818 -0.309068864622078 -0.309941125947367 -0.309439889437435 -0.310145071889668 -0.310283126644217 -0.310405495317787 -0.309894061517242 -0.308929239876282 -0.310482367268619 -0.310176448256742 -0.309611674712464 -0.310282343303427 -0.309439105034777 -0.307909510026171 -0.308482127623248 -0.309086121594459 -0.29951634774744 -0.289330764367168 -0.309184017698875 -0.310466647738797 -0.310121539600668 -0.308607632872692 -0.308411531000416 -0.291021206210758 -0.265206355301033 -0.301642091127307 -0.309509701739501 -0.31048236726733 NA NA -0.310458835038318 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309541862405221 -0.310474507503736 -0.310077612900061 -0.308151107582557 -0.309785813254298 -0.308245236515757 -0.310298031457266 -0.310482367268676 -0.310241554116125 -0.30962736285929 -0.286457528001544 -0.30174798739701 -0.309479109842388 -0.310454928688078 -0.309106516217949 -0.30411376120203 -0.281380843377116 -0.300190938321245 -0.310384316309665 -0.309745024021437 -0.307509462049362 -0.310050943055068 -0.30782322517509 -0.269701011788992 -0.223507243628046 -0.148408049449221 -0.243768492507784 -0.297414135247181 -0.273128872985299 -0.270752117780266 -0.305470002310547 NA -0.309274379466507 -0.300436458255673 -0.309533233994804 -0.310482367268676 -0.230284525312414 -0.202618469468261 -0.306364226989341 -0.289162166413197 -0.241595685481415 -0.138736309125547 -0.245305933644403 0.00510053962596573 NA
"167" -0.307501617981361 -0.307650652326671 -0.308018109577779 -0.302771544022653 NA NA NA -0.309980345978158 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.303250128263154 -0.303548203292415 -0.299641853391755 -0.301728371762824 -0.281553412366721 -0.241336829347279 -0.00781081413706089 -0.187086408725366 -0.307536131913416 -0.306627003458921 -0.30898101095815 -0.309948970025722 -0.309432829765974 -0.310145071889668 -0.310276066975204 -0.310405495317787 -0.309972502283378 -0.308788046500248 -0.310482367268619 -0.310176448256742 -0.309611674712464 -0.310286265343358 -0.309509701726323 -0.307980106729012 -0.308152676384579 -0.309117497903172 -0.299626164811465 -0.28980533080408 -0.309168329542636 -0.31043528193087 -0.310090163292048 -0.308591944716453 -0.308144832389999 -0.290581937841704 -0.265559338417547 -0.30135186027053 -0.309619518814351 -0.31048236726733 NA NA -0.310458835038318 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309490875949096 -0.310462741388557 -0.31007212204813 -0.308108749577795 -0.309553628567935 -0.307724389821704 -0.310225081543814 -0.310482367268676 -0.310216453073296 -0.309611674703051 -0.285631546819499 -0.302512784869544 -0.309553628576877 -0.310450222242006 -0.30930889337503 -0.30376469981642 -0.283067319799863 -0.299524191694014 -0.310384316309665 -0.309133186046704 -0.307234919330469 -0.310050943055068 -0.307776160735552 -0.273654426550417 -0.220095068578796 -0.119471248694581 -0.224291649157389 -0.295531556714953 -0.270376386249629 -0.266684964430995 -0.304465960328171 NA -0.309603830681644 -0.299658325717684 -0.309399884679712 -0.310482367268676 -0.240846574485389 -0.232888758366162 -0.304662062362349 -0.289577902580132 -0.24238009251682 -0.149404250275946 -0.243266473554487 0.00590063385796576 NA
"169" -0.306666223820104 -0.307925195007912 -0.30837423065038 -0.300355568397606 NA NA NA -0.309886217055782 -0.308850791518648 -0.308810010053305 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.3101686041878 -0.300238002941981 -0.309290067573329 -0.310211746607175 -0.308568412542572 -0.310325485730991 -0.309180250538954 -0.287318808155083 -0.288048308110414 -0.309937203917603 -0.301363627811763 NA -0.308176208629057 -0.304638529807246 -0.303783525572469 -0.301116539863642 -0.300167400410206 -0.285522515313095 -0.266273150503261 -0.176929116173653 -0.237939559142093 -0.307776160625892 -0.307708701687585 -0.309606968281453 -0.309901905557004 -0.309545000063389 -0.310113695581049 -0.310264300860825 -0.310389807163431 -0.309846997054642 -0.308693917584932 -0.310466694803257 -0.31019998049096 -0.309548922095036 -0.310337251841699 -0.309141030101056 -0.3086390091847 -0.308309557920146 -0.308576256614808 -0.302638290320895 -0.283730092854685 -0.310113540777707 -0.310309776696298 -0.310129383675069 -0.3086390091847 -0.308827267065221 -0.292017404171257 -0.244097943073902 -0.302755950056048 -0.310482367266949 -0.31048236726733 NA NA -0.310309797582141 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309788166451448 -0.310464341580222 -0.309814836312678 -0.308220919857326 -0.309550490947888 -0.308973951276335 -0.309975639887894 -0.310482367268676 -0.309093181269685 -0.309517545797148 -0.28086077914243 -0.282634325325799 -0.309566963515728 -0.310443162572899 -0.309489307139073 -0.304086306977205 -0.289107258424779 -0.30116360387254 -0.310450975273378 -0.309133186044822 -0.305862205890845 -0.310176448278674 -0.308380154677583 -0.298802537050127 -0.22936676790485 -0.102802584566943 -0.193338921155029 -0.296747388610538 -0.274044277075699 -0.257617211156291 -0.305101330566678 NA -0.310482367268676 -0.300620794179378 -0.309504995305195 -0.310467447834629 -0.282482935545894 -0.287922801830729 -0.30480325575862 -0.294276504837054 -0.196907978900926 -0.243501794116688 -0.188138300551942 -0.128507625387597 NA
"170" -0.307474163700529 -0.307995791703224 -0.308025953663193 -0.302908815447989 NA NA NA -0.309980345978158 -0.307595739264233 -0.308808441267756 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA NA NA NA NA NA NA NA NA NA NA NA -0.26694774094058 -0.265575028216807 -0.309752868126619 -0.238481582181033 NA -0.307878133713692 -0.303736461059981 -0.303822745950124 -0.29980657897132 -0.301116533764088 -0.281576944700621 -0.247117914581917 0.0216829085704618 -0.20390803009124 -0.307948730341701 -0.306952532640528 -0.309017093711994 -0.309948970025722 -0.30943518298854 -0.310145071889668 -0.310279989013346 -0.310405495317787 -0.30982346482193 -0.308631164953386 -0.310482367268619 -0.310176448256742 -0.309611674712464 -0.310286265343358 -0.30948616949973 -0.308035015261025 -0.30803501523514 -0.309243003126731 -0.299602632590519 -0.289228791103817 -0.309587987672033 -0.310466647738797 -0.310121539600668 -0.30865469732635 -0.308803734831097 -0.290346615820505 -0.265308327510139 -0.30117144650131 -0.309603830665171 -0.31048236726733 NA NA -0.310466694803257 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309455577577673 -0.310463541484389 -0.309992112459969 -0.308216213422549 -0.309649326318218 -0.308027171195377 -0.310190567604511 -0.310482367268676 -0.31019762728722 -0.309517545775498 -0.279169596118298 -0.302657900264988 -0.309417141646916 -0.310450222242006 -0.309348113767275 -0.303620368792573 -0.282204471354951 -0.299641852892872 -0.310384316309665 -0.309101809743638 -0.307564370580433 -0.310050943055068 -0.307878133754167 -0.278298120489469 -0.223860225812684 -0.118341704037656 -0.224472063425492 -0.295931604663994 -0.271061959122378 -0.270038306984118 -0.304999357726908 NA -0.310466694803257 -0.303330922406227 -0.309395178254349 -0.310482367268676 -0.242705621436748 -0.141301315363221 -0.305838673908517 -0.286377519110172 -0.2398229229825 -0.132837560432957 -0.246106031076786 -0.00803044312567177 NA
"177" -0.306556406726899 -0.307611431943367 -0.308309909227636 -0.300708551838866 NA NA NA -0.309964657821919 -0.308764506685923 -0.308551939908841 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.31015291603349 -0.300426260770731 -0.309294774016106 -0.310148993989889 -0.306630925666118 -0.310325485730991 -0.308976304553025 -0.284628290983049 -0.286706971201178 -0.309666583269891 -0.287836516639373 NA -0.307642811426108 -0.30448164827309 -0.303297192794468 -0.300692959646591 -0.299947766282156 -0.283820350884244 -0.260641103510399 -0.152071235692973 -0.22284991002474 -0.307818518634419 -0.307471026119076 -0.309512839370372 -0.309870529248291 -0.309497935598436 -0.310082319272383 -0.31026037882273 -0.310367843748319 -0.309956814129021 -0.308505659722297 -0.310466694803257 -0.31019998049096 -0.309344976101576 -0.310349017957867 -0.309117497866933 -0.308529192106556 -0.307870289584978 -0.309243003126731 -0.302465720620617 -0.287193252735394 -0.309956659245529 -0.310309776696298 -0.310090163292048 -0.3084507513183 -0.308497815841142 -0.290134825723745 -0.255416946488216 -0.302434342904676 -0.310278421266321 -0.31048236726733 NA NA -0.310309797582141 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309785028824813 -0.310448622050342 -0.309988974825804 -0.308239745624199 -0.3089339465172 -0.3088860975997 -0.309292420779892 -0.310482367268676 -0.309177897330038 -0.309517545797148 -0.275124405088995 -0.271549859810529 -0.309405375540208 -0.31043373399097 -0.309851703496008 -0.303825883620059 -0.29106827761819 -0.297571016546014 -0.310372550193921 -0.309117497906937 -0.304693438412208 -0.310176448278674 -0.308403686895705 -0.301383238391225 -0.228511764460756 -0.0520200325826769 -0.142540679809203 -0.292417458304569 -0.272804913001527 -0.243533171098423 -0.304175729734954 NA -0.310482367268676 -0.300503917097969 -0.309501857689385 -0.31045568171945 -0.279149202870973 -0.269214678069701 -0.299790890640471 -0.294566735533812 -0.173697357039763 -0.185424251144842 -0.199261203536976 -0.20080648424788 NA
"179" -0.307423177200635 -0.307650652326671 -0.307931824740818 -0.302626428664861 NA NA NA -0.309980345978158 -0.307360416974767 -0.308658619394707 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310168604184129 -0.291131029336686 -0.309148089778165 -0.310145071950852 -0.260978396757058 -0.310262733119212 -0.306717210409421 -0.2681949490884 -0.261872622969682 -0.309748946087441 -0.213447211855241 NA -0.30772125218895 -0.303516826889573 -0.303297192761523 -0.298833913481208 -0.300912587792748 -0.281153364572993 -0.245855018282093 0.0461407438647854 -0.195419955636319 -0.307785573544392 -0.306933706844004 -0.308976304520079 -0.309941125947367 -0.309432045359551 -0.310145071889668 -0.310272144937109 -0.310405495317787 -0.309854841134409 -0.308458595275699 -0.310482367268619 -0.310176448256742 -0.309611674712464 -0.31027842126618 -0.30948616949973 -0.308058547509739 -0.307815381067555 -0.309266535361325 -0.299390842432576 -0.28942881488302 -0.309650740269223 -0.310466647738797 -0.310090163292048 -0.308662541393409 -0.308803734831097 -0.289734777685282 -0.266524159716349 -0.301093005722466 -0.309666583278833 -0.31048236726733 NA NA -0.310466694803257 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309416357192487 -0.31045177536921 -0.310048589817301 -0.308222488658877 -0.309465774923775 -0.307583196405666 -0.310148209581959 -0.310482367268676 -0.310108204811246 -0.309556766165861 -0.27722191160912 -0.30164758318277 -0.309436751842333 -0.310450222242006 -0.309475187798975 -0.303574088736397 -0.283106540026912 -0.298465241271401 -0.310384316309665 -0.309039057133741 -0.307234919334234 -0.310050943055068 -0.307752628493898 -0.282557454109069 -0.220197042345736 -0.0903697235040416 -0.20168502105188 -0.294982471423067 -0.267012846489243 -0.26295902810659 -0.304167885454222 NA -0.310443162572899 -0.303448583647442 -0.309368508417592 -0.310482367268676 -0.240238659177674 -0.201277127160731 -0.304599309782573 -0.28658146499209 -0.2161887220103 -0.132751278192543 -0.233069174140328 -0.0513532832162947 NA
"180" -0.307411411090632 -0.307650652326671 -0.307822007669733 -0.302842140812564 NA NA NA -0.309980345978158 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.307752628493898 -0.303461918331675 -0.303422698010496 -0.299131988373983 -0.301053781151367 -0.279349226998453 -0.241179948439081 0.0390183238058665 -0.184038982399514 -0.307638104892026 -0.306764274795776 -0.308941790574847 -0.309941125947367 -0.309431260949362 -0.310145071889668 -0.310272144937109 -0.310402357687151 -0.309909749669716 -0.308395842651212 -0.310482367268619 -0.310176448256742 -0.309611674712464 -0.310286265343358 -0.309494013573849 -0.308074235665978 -0.307760472535543 -0.309250847212146 -0.298857445231509 -0.289134662342402 -0.309482092614241 -0.310466647738797 -0.310090163292048 -0.308623321013871 -0.308160520546238 -0.289954411930993 -0.267426228618927 -0.301155758349306 -0.309611674735996 -0.31048236726733 NA NA -0.310458835038318 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309451655565792 -0.310448622050342 -0.310149778410384 -0.308152676399169 -0.309305755761572 -0.307489067476231 -0.310123892944565 -0.310482367268676 -0.310072906462884 -0.309643051017412 -0.277571757131003 -0.30246650491691 -0.30951205497948 -0.310446268827306 -0.309531665157013 -0.303451721199716 -0.28471457592967 -0.298073037541908 -0.310305875543575 -0.309039057131859 -0.307132946351858 -0.310050943055068 -0.307666343635288 -0.288534640606028 -0.220346080243942 -0.0917267495724607 -0.186789116975805 -0.294378477455621 -0.267591739252522 -0.262625654105834 -0.303775681607068 NA -0.310356862040505 -0.301711120501245 -0.309301049347034 -0.310482367268676 -0.244972559408324 -0.233171143906789 -0.303610956074568 -0.284965585538099 -0.233375092193701 -0.151843759693891 -0.236410750945375 -0.105187183925634 NA
"184" -0.306944688525933 -0.307964415390745 -0.308535818620723 -0.300414398917025 NA NA NA -0.309603830277831 -0.30863115739248 -0.308871193857886 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.31015291603349 -0.301281265179646 -0.309359095457676 -0.310219590684306 -0.309172406398474 -0.310325485730991 -0.30953323398445 -0.281827954807934 -0.289491617784117 -0.309984268378791 -0.305450391919342 NA -0.308489971693602 -0.304701282462324 -0.304097288593714 -0.299759514515309 -0.296496372384845 -0.284800860424472 -0.261496107472202 -0.188554038770887 -0.222390246826994 -0.307608297390512 -0.3078004773761 -0.30964148222292 -0.309909749635359 -0.309614812352277 -0.310082319272383 -0.310268222898967 -0.310405495317787 -0.309768556288506 -0.308740982053651 -0.310466694803257 -0.31019998049096 -0.309548922095036 -0.310341173880736 -0.309243003115906 -0.308576256563979 -0.308364466478044 -0.307195699203196 -0.30120282445728 -0.252757755275336 -0.310274344348498 -0.310309776696298 -0.310129383675069 -0.308701761802128 -0.308874331530174 -0.291860522608864 -0.24289780012571 -0.302920675668558 -0.310443162572899 -0.31048236726733 NA NA -0.310168604204225 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309874451293116 -0.310467447834629 -0.309910534060138 -0.308170717734204 -0.309832877709368 -0.309308108973312 -0.310096438679076 -0.310482367268676 -0.308746473104287 -0.309290067549797 -0.289086078325561 -0.304188280151133 -0.309577945233897 -0.310444715700102 -0.309434398610355 -0.304393010334049 -0.288518952726999 -0.301532275418739 -0.310450975273378 -0.309713647708958 -0.306662301737156 -0.310176448278674 -0.308364466523697 -0.297618081552679 -0.231139528615315 -0.121518553488808 -0.204281409966089 -0.297100372051797 -0.27666812035122 -0.260539130025846 -0.306105372497284 NA -0.310482367268676 -0.299314755065026 -0.309679133819732 -0.310482367268676 -0.282533922226987 -0.292080162507017 -0.305689636377413 -0.292684157147484 -0.195245035485102 -0.257903519896234 -0.192883968733285 -0.0668453337551669 NA
"188" -0.306858403696032 -0.307611431943367 -0.308358542494141 -0.301045847179892 NA NA NA -0.309886217055782 -0.30871744222144 -0.308708037058223 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.3101686041878 -0.299853643177889 -0.309287714346057 -0.310156838067067 -0.305924958779834 -0.310286265347923 -0.308929240088072 -0.28372622139333 -0.282800620429826 -0.309686193464837 -0.29496678254627 NA -0.308254649398959 -0.304583621305825 -0.303281504590693 -0.300238003205542 -0.297508258615009 -0.282894749699537 -0.250961512834678 -0.141583705845616 -0.218943558938055 -0.307749490766545 -0.307497696000543 -0.309534802784589 -0.309890139439942 -0.309525389871738 -0.310082319272383 -0.310264300860825 -0.310374119009121 -0.309846997057937 -0.308458595268639 -0.310466694803257 -0.31019998049096 -0.309501857630084 -0.310349017957867 -0.309133186023172 -0.308513503950317 -0.307948730358174 -0.309172406435185 -0.300128185717937 -0.283020204104774 -0.310035100026208 -0.310309776696298 -0.310090163292048 -0.308466439474539 -0.30852919215315 -0.288824864629046 -0.255158092519046 -0.302536315904466 -0.310443162572899 -0.31048236726733 NA NA -0.310466694803257 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309749730495277 -0.310448622050342 -0.309874451300175 -0.308227979507137 -0.309366939546856 -0.308810010050952 -0.309620303182182 -0.310482367268676 -0.309068080266484 -0.309329287938277 -0.28054231000927 -0.283325388230239 -0.309376352463473 -0.310436102903791 -0.30988935504199 -0.303398381446193 -0.291538922361849 -0.298033817046592 -0.310450975273378 -0.30907043343869 -0.305344496750948 -0.310176448278674 -0.308129144221523 -0.300308599797783 -0.23163370634707 -0.0599347037694752 -0.159970217753533 -0.292542963506478 -0.273231630756732 -0.245423593478391 -0.304740503174138 NA -0.310482367268676 -0.299277887849222 -0.309381058925076 -0.310463541484389 -0.279831637711391 -0.280612121942821 -0.300653739043026 -0.293178333994427 -0.157969986974108 -0.213906092323941 -0.201685023028587 -0.160433017703457 NA
"190" -0.306936844462168 -0.307336889262126 -0.3082314684615 -0.301375298400206 NA NA NA -0.309572453991237 -0.308686065919786 -0.308590375894664 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310090163416204 -0.299971304334388 -0.309210057971284 -0.310133305835579 -0.301296953468137 -0.310286265347923 -0.308905707873715 -0.278988399831822 -0.271583590838929 -0.309650895113652 -0.274266263734937 NA -0.307501618050546 -0.304513024586511 -0.302481408833805 -0.299053547623378 -0.297641607664657 -0.279725742453575 -0.253102945514922 -0.119055517723562 -0.202246654627925 -0.307797339644981 -0.307469457306228 -0.309446949116426 -0.309862685170406 -0.30949087593027 -0.310082319272383 -0.31026037882273 -0.310367843748084 -0.309925437824073 -0.30823896110435 -0.310466694803257 -0.31019998049096 -0.309313599800393 -0.310352939996009 -0.309133186023172 -0.308466439481599 -0.30760359098868 -0.308772358530384 -0.300387040308359 -0.284443904149716 -0.30988214050351 -0.310294088541989 -0.310090163292048 -0.30843506317665 -0.3084272191383 -0.287718849853964 -0.263880705508382 -0.302363746194775 -0.310129383808497 -0.31048236726733 NA NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309683055810434 -0.310444715700102 -0.309996034501971 -0.30814718550714 -0.308913551921007 -0.308585669452357 -0.309209273552153 -0.310482367268676 -0.309102594180183 -0.309454793187251 -0.276516729375878 -0.280707035155842 -0.309220255328211 -0.310423536691415 -0.309944263604124 -0.303109719412617 -0.291538922507748 -0.295664905835198 -0.310450975273378 -0.30885079930358 -0.304630685766542 -0.310176448278674 -0.308215429047188 -0.300567454397617 -0.230119799370453 -0.0415168110676021 -0.116686601749245 -0.286126508640463 -0.273510095230063 -0.238281560952724 -0.303791369904972 NA -0.310482367268676 -0.301880552573946 -0.309188094626252 -0.310449422146174 -0.280302282304443 -0.269701010588848 -0.29673954472044 -0.291311443910708 -0.137151805834371 -0.173728730491664 -0.198037527417137 -0.197315869591692 NA
"197" -0.306309318333549 -0.307650652326671 -0.308123220203262 -0.301606698624609 NA NA NA -0.309446948760619 -0.308497808075506 -0.308631165097403 -0.310386669528229 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 NA -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.310121539724871 -0.299822266864469 -0.309186525741396 -0.31014114991271 -0.299037859739642 -0.310286265347923 -0.308686073722603 -0.27730976722387 -0.269920646199428 -0.309650895115534 -0.269336260740609 NA -0.307658499582818 -0.304575777213351 -0.302073516877005 -0.299430063266757 -0.29563352407642 -0.271489461851604 -0.252255784892562 -0.120569423523568 -0.196625589971658 -0.307714976818018 -0.30727021773672 -0.309424985698915 -0.30987837332288 -0.309514408161099 -0.310082319272383 -0.31026037882273 -0.310367843748084 -0.309878373361473 -0.308286025565537 -0.310466694803257 -0.31019998049096 -0.30937635241029 -0.310352939996009 -0.309133186023172 -0.308442907255005 -0.307674187669402 -0.307140790590703 -0.298120102134406 -0.284663537783589 -0.309878218464803 -0.310294088541989 -0.310090163292048 -0.30834093425804 -0.308466439528663 -0.287648253238191 -0.265159290746186 -0.30235590211642 -0.310168604191565 -0.31048236726733 NA NA -0.310466694803257 -0.310482367268676 -0.310482367268676 -0.310482367268676 -0.309690115473423 -0.310444715700102 -0.309986621607474 -0.308136988246695 -0.309162993564691 -0.308301713869089 -0.309373999175017 -0.310482367268676 -0.309240649924404 -0.309556766191276 -0.280481125923244 -0.284983626136575 -0.309093181293687 -0.310423536691415 -0.309883079800485 -0.302737125740172 -0.290950616725252 -0.295861007775247 -0.310458835038318 -0.308772358530384 -0.305422937562737 -0.310254889044763 -0.308191896814947 -0.300402728836878 -0.230543379705165 -0.0423012207856814 -0.121479332461663 -0.285577423409761 -0.271358464721306 -0.24194866752486 -0.303909031099123 NA -0.310482367268676 -0.302776346103709 -0.309179466133472 -0.310457281911114 -0.280816069584949 -0.272885706024465 -0.296825829478804 -0.290848643433663 -0.138987317872697 -0.162786244928051 -0.206171834416892 -0.178952885584204 NA
